0.22400,0.11200,0.18400,0.29600
0.09600,0.02400,0.15200,0.22400
0.16000,0.03200,0.17600,0.30400
0.12900,0.00100,0.13600,0.26400
0.17600,0.08800,0.16800,0.25600
0.14400,0.06400,0.21600,0.29600
0.11200,-0.04000,0.08800,0.24000
0.12900,0.00100,0.11200,0.24000
0.32800,0.24800,0.33600,0.41600
0.28000,0.14400,0.27200,0.40800
0.16800,0.04000,0.17600,0.30400
0.26400,0.12800,0.26400,0.40000
0.18400,0.04800,0.20800,0.34400
0.16800,0.00800,0.10400,0.26400
0.16000,0.06400,0.19200,0.28800
0.21600,0.06400,0.16800,0.32000
0.16000,0.05600,0.21600,0.32000
0.35200,0.19200,0.32000,0.48000
0.07200,-0.03200,0.12000,0.22400
0.17600,0.02400,0.14400,0.29600
0.06400,-0.05600,0.06400,0.18400
0.76800,0.65600,0.75200,0.86400
0.19200,0.06400,0.28000,0.40800
0.09600,-0.12000,0.02400,0.24000
0.16800,0.02400,0.12000,0.26400
0.09700,0.00100,0.13600,0.23200
0.20000,0.08800,0.16800,0.28000
0.15200,0.07200,0.18400,0.26400
0.11300,0.00100,0.09600,0.20800
0.07100,-0.05600,0.08000,0.20700
0.08000,-0.11300,0.03900,0.23200
0.11200,-0.04000,0.14400,0.29600
0.09600,-0.08800,0.02400,0.20800
0.06400,-0.04800,0.14400,0.25600
0.12800,-0.06400,0.04000,0.23200
0.12000,0.01600,0.12800,0.23200
0.10400,0.01600,0.08000,0.16800
0.15200,0.08800,0.16000,0.22400
0.16000,0.08800,0.22400,0.29600
0.13600,0.00000,0.11200,0.24800
0.18400,0.07200,0.16000,0.27200
0.12800,0.04000,0.15200,0.24000
0.11300,0.00100,0.07200,0.18400
0.11100,0.04000,0.22400,0.29500
0.11200,-0.07200,0.05600,0.24000
0.45600,0.28800,0.52800,0.69600
0.14400,-0.09600,0.06400,0.30400
0.21600,0.05600,0.13600,0.29600
0.12800,0.04800,0.12800,0.20800
0.12800,0.04800,0.16800,0.24800
0.07200,-0.04800,0.06400,0.18400
0.07200,-0.04000,0.08000,0.19200
0.06400,-0.05600,0.09600,0.21600
0.15300,0.00100,0.08800,0.24000
