0.13600,0.01600,0.19200,0.31200
0.22400,0.04800,0.19200,0.36800
0.06400,-0.08000,0.04000,0.18400
0.18400,0.06400,0.11200,0.23200
0.00100,-0.04700,-0.02400,0.02400
0.07900,0.05600,0.28800,0.31100
0.16800,-0.06400,0.00100,0.23300
0.10400,-0.04000,0.06400,0.20800
0.10500,0.00100,0.10400,0.20800
0.38400,0.21600,0.32800,0.49600
0.20800,0.09600,0.21600,0.32800
0.08000,-0.04000,0.08000,0.20000
0.16000,0.04000,0.16800,0.28800
0.11200,-0.01600,0.08800,0.21600
0.15200,0.03200,0.18400,0.30400
0.24000,0.12800,0.24800,0.36000
0.07200,-0.04800,0.08800,0.20800
0.20800,0.07200,0.23200,0.36800
0.16100,0.00100,0.09600,0.25600
0.26300,0.16800,0.29600,0.39100
0.12900,0.00100,0.16000,0.28800
0.27100,0.11200,0.23200,0.39100
0.10400,-0.01600,0.10400,0.22400
0.14400,0.00800,0.11200,0.24800
0.28800,0.16800,0.30400,0.42400
0.27200,0.13600,0.28000,0.41600
0.48800,0.34400,0.60000,0.74400
0.79200,0.53600,0.74400,1.00000
0.24800,-0.01600,0.16000,0.42400
0.23200,0.05600,0.18400,0.36000
0.19300,0.00100,0.13600,0.32800
0.33600,0.16000,0.30400,0.48000
0.64000,0.49600,0.72000,0.86400
0.54400,0.32000,0.54400,0.76800
0.40000,0.17600,0.34400,0.56800
0.11200,-0.05600,0.21600,0.38400
0.15200,-0.12000,0.11200,0.38400
0.25600,0.02400,0.21600,0.44800
0.19300,0.00100,0.17600,0.36800
0.12800,-0.07200,0.04000,0.24000
0.21600,0.10400,0.20800,0.32000
0.28000,0.17600,0.34400,0.44800
0.28000,0.11200,0.29600,0.46400
0.14400,-0.04000,0.27200,0.45600
0.12800,-0.18400,0.02400,0.33600
0.13600,-0.07200,0.07200,0.28000
0.24800,0.12000,0.25600,0.38400
0.13600,0.00000,0.08800,0.22400
0.16800,0.08000,0.21600,0.30400
0.17600,0.04000,0.15200,0.28800
0.14400,0.03200,0.17600,0.28800
0.13600,-0.03200,0.11200,0.28000
0.14400,0.00000,0.11200,0.25600
0.14300,0.02400,0.13600,0.25500
0.13500,0.02400,0.13600,0.24700
0.12800,0.01600,0.15200,0.26400
0.16900,0.00100,0.12800,0.29600
0.25500,0.12800,0.25600,0.38300
0.46400,0.33600,0.52800,0.65600
0.15300,0.00100,0.15200,0.30400
0.11300,0.00100,0.13600,0.24800
0.13600,0.00100,0.11200,0.24700
0.17000,0.00200,0.17600,0.34400
0.20600,0.03200,0.28000,0.45400
0.14400,-0.10400,0.04000,0.28800
0.10500,-0.03900,0.12000,0.26400
0.16000,0.00100,0.21600,0.37500
0.18300,-0.03200,0.11200,0.32700
0.19200,0.04800,0.20000,0.34400
0.12000,-0.06400,0.12800,0.31200
0.16900,0.00100,0.12000,0.28800
0.22300,0.10400,0.21600,0.33500
0.22400,0.11200,0.29600,0.40800
0.27200,0.08800,0.32000,0.50400
0.13600,-0.09600,0.07200,0.30400
0.16900,0.00100,0.14400,0.31200
0.18300,0.04000,0.17600,0.31900
0.16000,0.02400,0.12000,0.25600
0.32000,0.16800,0.28000,0.43200
0.42400,0.31200,0.56000,0.67200
0.24800,0.00000,0.11200,0.36000
0.21600,0.10400,0.19200,0.30400
0.14400,-0.01600,0.16800,0.32800
0.20800,0.02400,0.17600,0.36000
0.24800,0.09600,0.22400,0.37600
0.19200,0.05600,0.25600,0.39200
0.16000,-0.04000,0.16000,0.36000
0.13600,-0.01600,0.10400,0.25600
0.20000,0.08000,0.24000,0.36000
0.25600,0.09600,0.24000,0.40000
0.23900,0.11200,0.22400,0.35100
0.21600,0.10400,0.26400,0.37600
0.26400,0.10400,0.24000,0.40000
0.16800,0.03200,0.24000,0.37600
0.11200,-0.09600,0.06400,0.27200
0.11200,-0.04800,0.08000,0.24000
0.15200,-0.04000,0.05600,0.24800
0.20800,0.11200,0.31200,0.40800
0.17600,-0.02400,0.10400,0.30400
0.24800,0.12000,0.28000,0.40800
0.20000,0.04000,0.29600,0.45600
0.31200,0.05600,0.28800,0.54400
1.16000,0.92800,1.15100,1.38300
0.44000,0.21700,0.42500,0.64800
0.22400,0.03200,0.18400,0.37600
0.15300,0.00100,0.17600,0.32800
0.12800,-0.04700,0.14500,0.32000
0.34400,0.15200,0.33600,0.52800
0.18400,0.00000,0.27200,0.45600
0.16800,-0.10400,0.07100,0.34300
0.21500,0.04000,0.10400,0.27900
