0.36800,0.24800,0.32800,0.44800
0.12100,0.00100,0.08000,0.20000
0.23900,0.16000,0.26400,0.34300
0.12800,0.02400,0.16800,0.27200
0.14400,0.02400,0.18400,0.30400
0.18400,0.02400,0.12000,0.28000
0.18400,0.08800,0.17600,0.27200
0.16000,0.07200,0.18400,0.27200
0.13600,0.02400,0.12800,0.24000
0.16800,0.06400,0.15200,0.25600
0.15200,0.06400,0.14400,0.23200
0.28800,0.16000,0.28000,0.40800
0.14400,0.02400,0.13600,0.25600
0.86400,0.75200,0.83200,0.94400
0.15200,0.07200,0.16000,0.24000
0.29600,0.20800,0.28000,0.36800
0.17600,0.10400,0.19200,0.26400
0.12800,0.04000,0.18400,0.27200
0.15200,0.02400,0.15200,0.28000
0.23200,0.12000,0.17600,0.28800
0.27200,0.21600,0.31200,0.36800
0.24800,0.08800,0.17600,0.33600
0.31200,0.22400,0.32000,0.40800
0.16800,0.07200,0.15200,0.24800
0.12000,0.04000,0.14400,0.22400
0.20800,0.09600,0.22400,0.33600
0.12900,0.00100,0.12800,0.25600
0.21600,0.10400,0.22400,0.33600
0.12100,0.00100,0.09600,0.21600
0.22300,0.12800,0.23200,0.32700
0.24000,0.13600,0.23200,0.33600
0.18400,0.08800,0.18400,0.28000
0.18400,0.03600,0.13200,0.28000
0.20000,0.10400,0.18400,0.28000
0.17600,0.09600,0.19200,0.27200
0.16800,0.07200,0.13600,0.23200
0.12800,0.06400,0.18400,0.24800
0.25600,0.13600,0.28000,0.40000
3.14400,3.08000,3.17600,3.24000
0.14400,0.04800,0.13600,0.23200
0.32800,0.16800,0.22400,0.38400
0.12800,0.07200,0.18400,0.24000
0.11400,0.00200,0.11200,0.22400
0.23800,0.12800,0.27200,0.38200
0.16000,0.01600,0.09600,0.24000
0.12000,0.04000,0.16800,0.24800
0.12800,0.01600,0.08800,0.20000
0.11300,0.00100,0.12800,0.24000
0.22400,0.11200,0.24000,0.35200
0.22400,0.09600,0.21600,0.34400
0.12800,0.02400,0.11200,0.21600
0.08800,0.02400,0.11200,0.17600
0.40800,0.32000,0.47200,0.56000
0.20000,0.04800,0.13600,0.28800
0.16800,0.08000,0.20000,0.28800
0.17600,0.05600,0.16800,0.28800
0.11300,0.00100,0.18400,0.29600
0.54300,0.36000,0.47200,0.65500
0.15300,0.00100,0.08800,0.24000
0.15100,0.06400,0.18400,0.27100
0.50400,0.38400,0.44800,0.56800
0.13600,0.07200,0.22400,0.28800
0.14400,0.03200,0.12000,0.23200
0.64000,0.55200,0.62400,0.71200
0.11200,0.04000,0.12800,0.20000
0.20000,0.11200,0.19200,0.28000
