0.06400,0.00100,0.02400,0.08700
1.07900,1.05600,1.18400,1.20700
0.09600,-0.03200,0.14400,0.27200
0.27200,0.12800,0.20800,0.35200
0.15200,0.07200,0.22400,0.30400
0.46400,0.31200,0.42400,0.57600
0.21600,0.11200,0.24800,0.35200
0.13700,0.00100,0.12000,0.25600
0.13500,0.01600,0.14400,0.26300
0.16800,0.08000,0.15200,0.24000
0.07300,0.00100,0.12800,0.20000
0.28700,0.16000,0.30400,0.43100
0.12600,0.03200,0.08000,0.17400
0.07200,0.02400,0.16000,0.20800
0.08800,-0.04800,0.08800,0.22400
0.13700,0.00100,0.14400,0.28000
0.13700,0.00100,0.08800,0.22400
0.16700,0.08000,0.16800,0.25500
0.10400,0.01600,0.07200,0.16000
0.09600,0.04000,0.14400,0.20000
0.08100,0.00100,0.08800,0.16800
0.09000,0.00200,0.15200,0.24000
0.13600,0.09600,0.13600,0.17600
0.20000,0.11200,0.18400,0.27200
0.13600,0.06400,0.12800,0.20000
0.19200,0.09600,0.18400,0.28000
0.16000,0.07200,0.17600,0.26400
0.04800,-0.05600,0.05600,0.16000
0.20800,0.11200,0.19200,0.28800
0.15200,0.05600,0.15200,0.24800
0.20800,0.11200,0.23200,0.32800
0.15300,0.00100,0.11200,0.26400
0.15100,0.04000,0.14400,0.25500
5.76000,5.65600,5.72800,5.83200
0.09600,0.02400,0.11200,0.18400
0.40000,0.31200,0.45600,0.54400
0.21600,0.07200,0.16000,0.30400
0.16000,0.07200,0.12800,0.21600
0.13700,0.00100,0.12800,0.26400
0.20800,0.08000,0.16800,0.29600
0.21600,0.12800,0.20000,0.28800
0.12800,-0.01600,0.09600,0.24000
0.21600,0.12000,0.17600,0.27200
0.15200,0.09600,0.16800,0.22400
0.09600,0.02400,0.08000,0.15200
0.10400,0.04800,0.16800,0.22400
0.19200,0.08000,0.15200,0.26400
0.67200,0.60000,0.79200,0.86400
0.12000,-0.07200,0.06400,0.25600
0.16800,0.05700,0.12100,0.23200
0.06400,0.00000,0.11200,0.17600
0.08800,-0.02400,0.07200,0.18400
0.14400,0.04800,0.16800,0.26400
0.12900,0.00100,0.12800,0.25600
0.11300,0.00100,0.12000,0.23200
0.11900,0.00000,0.08700,0.20600
0.17600,0.08900,0.20900,0.29600
0.23200,0.11200,0.19200,0.31200
0.12000,0.04000,0.12800,0.20800
0.18400,0.09600,0.18400,0.27200
0.11400,0.00100,0.09600,0.20900
0.28700,0.19200,0.26400,0.35900
0.12800,0.00000,0.13600,0.26400
0.13700,0.00100,0.07900,0.21500
0.16700,0.08900,0.20900,0.28700
0.22400,0.10400,0.20800,0.32800
0.13600,0.03200,0.09600,0.20000
0.27100,0.08700,0.14400,0.32800
0.12100,0.06400,0.21600,0.27300
0.11900,0.03900,0.19100,0.27100
0.12800,-0.02400,0.06400,0.21600
0.04900,-0.03900,0.05600,0.14400
0.11900,0.02400,0.15300,0.24800
0.08800,-0.04100,0.07100,0.20000
0.14400,0.03200,0.13600,0.24800
0.24000,0.13600,0.28100,0.38500
0.16700,-0.03300,0.07100,0.27100
0.10600,0.00200,0.12900,0.23300
0.41500,0.28800,0.39900,0.52600
0.21500,0.10400,0.20100,0.31200
0.09800,0.00100,0.13500,0.23200
0.14400,0.08800,0.20800,0.26400
0.26400,0.14400,0.17600,0.29600
0.17700,0.14500,0.24000,0.27200
0.08000,-0.01500,0.12800,0.22300
0.58400,0.40000,0.56800,0.75200
0.15300,0.00100,0.11200,0.26400
0.19100,0.08000,0.18400,0.29500
0.12800,0.02400,0.08800,0.19200
0.06600,0.00200,0.11200,0.17600
0.13700,0.04100,0.16000,0.25600
0.17600,0.00100,0.16800,0.34300
0.12700,-0.04000,0.01600,0.18300
0.20000,0.14400,0.27200,0.32800
0.22400,0.09600,0.18400,0.31200
0.18400,0.07200,0.18400,0.29600
0.12800,0.01600,0.13600,0.24800
0.85600,0.73600,0.84000,0.96000
0.09600,0.01600,0.17600,0.25600
0.06400,-0.04000,0.12000,0.22400
0.12000,-0.04000,0.04800,0.20800
0.20000,0.11200,0.21600,0.30400
0.21600,0.11200,0.20800,0.31200
0.20800,0.09600,0.16800,0.28000
0.27200,0.20000,0.33600,0.40800
0.07200,0.02400,0.10400,0.15200
0.12800,0.04800,0.18400,0.26400
0.10400,-0.01600,0.10400,0.22400
